,open,high,low,close,adjclose,volume,ticker
2019-12-06,139.8411407470703,143.80435180664062,139.8411407470703,143.36956787109375,114.15795135498048,4640480,MMM
2019-12-09,141.6387939453125,143.19398498535156,141.12876892089844,141.99832153320312,113.06610107421876,2461607,MMM
2019-12-10,141.4130401611328,141.63043212890625,139.60702514648438,140.18394470214844,111.62141418457033,3193918,MMM
2019-12-11,140.78594970703125,141.17056274414062,139.90802001953125,141.0869598388672,112.34040832519533,2223364,MMM
2019-12-12,139.40635681152344,142.85116577148438,139.0718994140625,140.93646240234375,112.22061157226562,3435390,MMM
2019-12-13,141.82273864746094,143.07691955566406,140.5351104736328,141.12876892089844,112.3737335205078,2509208,MMM
2019-12-16,141.25418090820312,142.83444213867188,140.62709045410156,142.76756286621094,113.67859649658205,3488971,MMM
2019-12-17,142.43310546875,143.6371307373047,141.4799346923828,142.08193969726562,113.1326904296875,3196430,MMM
2019-12-18,141.95652770996094,142.14047241210938,140.62709045410156,141.32943725585938,112.53351593017578,2715398,MMM
2019-12-19,141.82273864746094,144.2976531982422,141.4297637939453,143.93812561035156,114.61067199707033,3298090,MMM
2019-12-20,146.14549255371094,146.71405029296875,143.9799346923828,146.63043212890625,116.7544174194336,8985548,MMM
2019-12-23,147.75083923339844,149.81605529785156,147.6254119873047,149.222412109375,118.81828308105467,5832055,MMM
2019-12-24,149.05519104003906,149.38963317871094,147.1906280517578,147.7257537841797,117.62657165527344,1506362,MMM
2019-12-26,147.533447265625,147.7090301513672,146.7391357421875,147.65049743652344,117.56664276123048,1716499,MMM
2019-12-27,147.70066833496094,148.44480895996094,146.83946228027344,148.21070861816406,118.0126724243164,1761588,MMM
2019-12-30,148.21070861816406,149.63211059570312,146.8143768310547,147.01504516601562,117.0606689453125,2051260,MMM
2019-12-31,146.5133819580078,147.65049743652344,146.3795928955078,147.50836181640625,117.45346069335938,1881906,MMM
2020-01-02,148.56187438964844,150.51004028320312,148.11036682128906,150.50167846679688,119.83687591552734,4307633,MMM
2020-01-03,148.01004028320312,149.3812713623047,146.8478240966797,149.2056884765625,118.80496215820312,2950412,MMM
2020-01-06,148.1187286376953,149.42308044433594,147.4498291015625,149.3478240966797,118.9181137084961,2389608,MMM
2020-01-07,149.06353759765625,149.255859375,147.84280395507812,148.74581909179688,118.4388198852539,2598908,MMM
2020-01-08,148.82943725585938,151.755859375,148.5367889404297,151.02842712402344,120.2563018798828,3298927,MMM
2020-01-09,151.76422119140625,151.8311004638672,150.30101013183594,151.50502014160156,120.63579559326172,3284575,MMM
2020-01-10,151.8478240966797,152.3244171142578,150.6187286376953,150.8946533203125,120.14979553222656,2516145,MMM
2020-01-13,151.28762817382812,152.36622619628906,150.80267333984375,151.27090454101562,120.44938659667967,2500597,MMM
2020-01-14,151.27090454101562,152.63377380371094,150.67726135253906,151.64715576171875,120.74896240234376,3481795,MMM
2020-01-15,151.68896484375,152.05685424804688,149.81605529785156,150.31771850585938,119.69039916992188,2968711,MMM
2020-01-16,151.0702362060547,151.50502014160156,150.2424774169922,151.34616088867188,120.50930786132812,2571280,MMM
2020-01-17,151.33779907226562,152.29933166503906,151.0869598388672,151.63043212890625,120.73565673828124,4413360,MMM
2020-01-21,152.04849243164062,152.09866333007812,149.35618591308594,149.99163818359375,119.4307632446289,4027769,MMM
2020-01-22,150.09197998046875,150.97825622558594,148.72909545898438,148.85450744628906,118.52533721923828,2894559,MMM
2020-01-23,148.0518341064453,149.19732666015625,147.4832763671875,148.61204528808594,118.33226776123048,2820646,MMM
2020-01-24,149.2391357421875,150.34280395507812,148.43646240234375,148.95484924316406,118.605224609375,3161148,MMM
2020-01-27,150.38461303710938,150.99497985839844,146.77256774902344,146.8478240966797,116.9275131225586,5216234,MMM
2020-01-28,143.72909545898438,144.09698486328125,138.00167846679688,138.44480895996094,110.23663330078124,10669157,MMM
2020-01-29,139.088623046875,139.18896484375,135.05853271484375,135.45150756835938,107.85320281982422,6391304,MMM
2020-01-30,134.61538696289062,135.9866180419922,132.7424774169922,135.8779296875,108.1927261352539,5211092,MMM
2020-01-31,135.45150756835938,135.99497985839844,132.29933166503906,132.6588592529297,105.6295394897461,6865399,MMM
2020-02-03,133.80435180664062,134.03846740722656,130.75250244140625,130.9281005859375,104.2514419555664,4694898,MMM
2020-02-04,133.5869598388672,133.74581909179688,131.27090454101562,131.47157287597656,104.68417358398438,5219224,MMM
2020-02-05,133.04347229003906,135.72743225097656,132.6923065185547,135.72743225097656,108.07289123535156,3729367,MMM
2020-02-06,137.533447265625,137.95986938476562,135.844482421875,136.19564819335938,108.44571685791016,4082905,MMM
2020-02-07,134.95819091796875,135.38461303710938,133.4698944091797,133.84616088867188,106.57494354248048,3272495,MMM
2020-02-10,133.95484924316406,134.83277893066406,132.83444213867188,133.90467834472656,106.6215362548828,3294741,MMM
2020-02-11,134.61538696289062,135.88629150390625,133.79598999023438,135.8277587890625,108.15280151367188,2721020,MMM
2020-02-12,137.3244171142578,137.99331665039062,136.76422119140625,136.95652770996094,109.0515594482422,3272734,MMM
2020-02-13,135.25083923339844,135.34280395507812,132.94314575195312,133.57859802246094,107.5158920288086,4083024,MMM
2020-02-14,133.65383911132812,134.73243713378906,132.7926483154297,134.62374877929688,108.35712432861328,2671266,MMM
2020-02-18,134.08026123046875,134.222412109375,132.14047241210938,132.84280395507812,106.92366790771484,2964764,MMM
2020-02-19,133.01004028320312,134.1722412109375,132.40802001953125,133.22743225097656,107.2332534790039,2746494,MMM
2020-02-20,132.94314575195312,134.94146728515625,132.52508544921875,132.57525634765625,106.70832061767578,3917020,MMM
2020-02-21,132.38294982910156,132.60032653808594,130.5351104736328,131.21237182617188,105.61135864257812,4228219,MMM
2020-02-24,129.1387939453125,129.35618591308594,127.27424621582033,127.55016326904295,102.6636962890625,4348178,MMM
2020-02-25,128.1856231689453,128.2943115234375,122.04849243164062,122.7842788696289,98.82766723632812,6295026,MMM
2020-02-26,125.05852508544922,126.9397964477539,123.8210678100586,124.54849243164062,100.24767303466795,6161912,MMM
2020-02-27,126.4464874267578,129.95819091796875,124.58193969726562,125.55184173583984,101.05525970458984,9856954,MMM
2020-02-28,128.83779907226562,131.0367889404297,122.07357788085938,124.78260803222656,100.43612670898438,13753641,MMM
2020-03-02,126.53845977783205,128.28594970703125,124.05518341064452,127.94314575195312,102.97998809814452,9599455,MMM
2020-03-03,127.45819091796876,128.76254272460938,120.76923370361328,121.43812561035156,97.7441635131836,9922614,MMM
2020-03-04,122.92642211914062,128.76254272460938,122.06521606445312,128.74581909179688,103.62605285644533,6905465,MMM
2020-03-05,126.0869598388672,129.05519104003906,125.04180908203124,126.59699249267578,101.89646911621094,7040852,MMM
2020-03-06,125.07524871826172,129.3812713623047,123.63712310791016,128.4698944091797,103.40397644042967,8557500,MMM
2020-03-09,122.56688690185548,124.966552734375,120.02508544921876,120.45150756835938,96.9500503540039,9800502,MMM
2020-03-10,124.59866333007812,128.244140625,121.13712310791016,128.17726135253906,103.16841888427734,6759433,MMM
2020-03-11,125.19230651855467,125.19230651855467,122.466552734375,123.11036682128906,99.0901336669922,5678847,MMM
2020-03-12,117.0234146118164,118.48662567138672,108.9799346923828,111.68896484375,89.89717102050781,9826097,MMM
2020-03-13,117.90133666992188,118.46990203857422,109.53177642822266,118.46154022216795,95.34835052490234,7870039,MMM
2020-03-16,108.57859802246094,113.2943115234375,107.03177642822266,109.4565200805664,88.10032653808594,8899197,MMM
2020-03-17,110.3177261352539,114.35618591308594,108.36956787109376,112.40802764892578,90.47594451904295,7816338,MMM
2020-03-18,107.40802764892578,116.53009796142578,107.34949493408205,114.56521606445312,92.2122573852539,8205038,MMM
2020-03-19,115.14214324951172,117.20735931396484,111.1454849243164,114.97491455078124,92.5420150756836,7613377,MMM
2020-03-20,115.44314575195312,116.42140197753906,102.60033416748048,104.42308044433594,84.0489501953125,11468683,MMM
2020-03-23,107.15718841552734,107.35785675048828,95.3511734008789,98.5535125732422,79.32459259033203,9489423,MMM
2020-03-24,102.24916076660156,111.58026885986328,101.17057037353516,110.96990203857422,89.31842803955078,11136793,MMM
2020-03-25,111.32942962646484,112.61705780029295,106.0200653076172,109.9832763671875,88.52428436279297,9260030,MMM
2020-03-26,110.19230651855467,114.03009796142578,109.2056884765625,113.86287689208984,91.64694213867188,8033532,MMM
2020-03-27,111.06187438964844,114.60702514648438,109.4565200805664,111.40467834472656,89.66837310791016,5097711,MMM
2020-03-30,110.57691955566406,115.39297485351562,109.58193969726562,115.16722106933594,92.69679260253906,4627922,MMM
2020-03-31,113.45317840576172,116.58863067626952,113.44481658935548,114.1387939453125,91.8690185546875,4321985,MMM
2020-04-01,110.36788940429688,113.57859802246094,109.54013061523438,111.3210678100586,89.60108184814453,4518010,MMM
2020-04-02,110.6688995361328,115.5602035522461,110.45150756835938,115.30936431884766,92.81118774414062,4772399,MMM
2020-04-03,113.72073364257812,114.91638946533205,111.12039947509766,111.8645477294922,90.03849792480469,4291607,MMM
2020-04-06,115.2675552368164,118.1020050048828,114.46488189697266,117.64214324951172,94.68883514404295,6745081,MMM
2020-04-07,123.3277587890625,125.95317840576172,120.73578643798828,120.90300750732422,97.31344604492188,6573575,MMM
2020-04-08,121.84782409667967,125.18394470214844,120.32608795166016,124.57357788085938,100.26786041259766,3673036,MMM
2020-04-09,124.13043212890624,125.19230651855467,122.52508544921876,123.56187438964844,99.45355987548828,5721305,MMM
2020-04-13,123.3277587890625,124.23076629638672,121.48829650878906,122.40802764892578,98.52482604980467,3160191,MMM
2020-04-14,125.10033416748048,126.23745727539062,123.78762817382812,125.53511810302734,101.04178619384766,3968806,MMM
2020-04-15,123.90467834472656,124.2056884765625,121.15384674072266,121.3712387084961,97.69035339355467,3640504,MMM
2020-04-16,121.46321105957033,122.44983673095705,119.7575225830078,121.15384674072266,97.51536560058594,4987798,MMM
2020-04-17,123.27759552001952,124.16387939453124,121.07023620605467,122.45819091796876,98.5652084350586,6450148,MMM
2020-04-20,121.02842712402344,122.92642211914062,120.10869598388672,120.12541961669922,96.68758392333984,3460028,MMM
2020-04-21,118.93812561035156,119.37290954589844,117.47491455078124,118.41973114013672,95.31470489501952,2787996,MMM
2020-04-22,119.86621856689452,120.80267333984376,118.48662567138672,120.07524871826172,96.64720916748048,3288522,MMM
2020-04-23,120.88629150390624,123.39464569091795,120.3010025024414,120.67726135253906,97.13177490234376,3092019,MMM
2020-04-24,121.37960052490234,123.19397735595705,120.66053771972656,122.90969848632812,98.92861938476562,2687532,MMM
2020-04-27,123.74581909179688,129.1722412109375,123.65384674072266,128.4698944091797,103.40397644042967,5555300,MMM
2020-04-28,133.80435180664062,136.35450744628906,129.76588439941406,131.7809295654297,106.0689697265625,9919744,MMM
2020-04-29,132.55853271484375,133.9632110595703,129.7407989501953,130.6521759033203,105.16045379638672,4768572,MMM
2020-04-30,129.02174377441406,129.54849243164062,126.88127136230467,127.0234146118164,102.23970794677734,4386689,MMM
2020-05-01,124.83277893066406,125.45150756835938,123.5200653076172,124.24748992919922,100.00538635253906,3499974,MMM
2020-05-04,124.19732666015624,124.21405029296876,122.12374877929688,124.08026885986328,99.8708038330078,2666841,MMM
2020-05-05,125.32608795166016,125.41806030273438,122.9933090209961,123.26923370361328,99.21800231933594,2713963,MMM
2020-05-06,123.57023620605467,123.8879623413086,122.06521606445312,122.24080657958984,98.3902359008789,2593646,MMM
2020-05-07,123.49497985839844,123.62039947509766,121.15384674072266,121.85618591308594,98.0806655883789,3349757,MMM
2020-05-08,122.9765853881836,124.7324447631836,122.39130401611328,124.1722412109375,99.94481658935548,2594961,MMM
2020-05-11,123.59532165527344,123.71237182617188,121.73076629638672,121.84782409667967,98.0739288330078,3629382,MMM
2020-05-12,122.533447265625,123.09364318847656,118.26923370361328,118.3277587890625,95.24066925048828,3623880,MMM
2020-05-13,117.65050506591795,117.66722106933594,112.87625122070312,113.81270599365234,91.6065444946289,5747976,MMM
2020-05-14,112.87625122070312,113.8377914428711,109.63211059570312,113.70401000976562,91.5190658569336,7053649,MMM
2020-05-15,112.4832763671875,116.1120376586914,112.20735931396484,115.96154022216795,93.33612823486328,12095985,MMM
2020-05-18,119.6989974975586,125.18394470214844,119.155517578125,124.80769348144533,100.45629119873048,7196452,MMM
2020-05-19,124.16387939453124,126.79766082763672,123.21906280517578,124.06354522705078,99.85734558105467,4855640,MMM
2020-05-20,125.30936431884766,126.61370849609376,124.4397964477539,125.15050506591795,100.73221588134766,4100845,MMM
2020-05-21,123.52842712402344,124.28093719482422,121.52173614501952,121.91471862792967,99.2940673828125,3335764,MMM
2020-05-22,121.85618591308594,122.60869598388672,120.90300750732422,122.44147491455078,99.72308349609376,3183034,MMM
2020-05-26,125.77759552001952,127.90969848632812,124.74916076660156,127.15718841552734,103.5638198852539,5521095,MMM
2020-05-27,128.75418090820312,132.2407989501953,128.21070861816406,132.23243713378906,107.69739532470705,7243335,MMM
2020-05-28,132.70066833496094,133.67056274414062,128.87123107910156,131.1204071044922,106.79169464111328,8049917,MMM
2020-05-29,130.0167236328125,131.16220092773438,127.96822357177734,130.80267333984375,106.53292846679688,10324111,MMM
2020-06-01,130.39297485351562,131.73077392578125,129.50668334960938,130.0836181640625,105.947265625,2491746,MMM
2020-06-02,131.06187438964844,132.60870361328125,130.96153259277344,131.80601501464844,107.3500747680664,2791225,MMM
2020-06-03,133.23577880859375,135.16722106933594,132.54180908203125,134.7909698486328,109.78119659423828,4394463,MMM
2020-06-04,133.57859802246094,135.93646240234375,133.09364318847656,135.911376953125,110.69371032714844,3445317,MMM
2020-06-05,137.95986938476562,140.7608642578125,137.95986938476562,139.97491455078125,114.00330352783205,5414531,MMM
2020-06-08,139.71571350097656,141.755859375,138.1856231689453,139.52340698242188,113.63553619384766,3573170,MMM
2020-06-09,138.3612060546875,140.43478393554688,137.1906280517578,139.3812713623047,113.51979064941406,3781274,MMM
2020-06-10,139.54849243164062,139.9163818359375,136.9648895263672,137.04013061523438,111.61304473876952,3051355,MMM
2020-06-11,133.82943725585938,133.98829650878906,127.34949493408205,127.40802764892578,103.76811981201172,5999854,MMM
2020-06-12,130.6688995361328,131.6220703125,126.8645477294922,129.48995971679688,105.46377563476562,3586565,MMM
2020-06-15,126.15384674072266,133.46153259277344,125.8277587890625,131.8812713623047,107.411376953125,4896185,MMM
2020-06-16,136.16220092773438,136.6053466796875,131.17892456054688,133.5033416748047,108.73247528076172,4050493,MMM
2020-06-17,133.9464874267578,134.50668334960938,132.91806030273438,133.12709045410156,108.426025390625,2050662,MMM
2020-06-18,132.16555786132812,133.6371307373047,131.76422119140625,133.1187286376953,108.4192123413086,2160096,MMM
2020-06-19,134.90802001953125,135.52674865722656,130.8277587890625,132.23243713378906,107.69739532470705,7660619,MMM
2020-06-22,131.27090454101562,131.6220703125,130.0,131.01170349121094,106.70315551757812,2416996,MMM
2020-06-23,132.07357788085938,132.66722106933594,130.6354522705078,131.97325134277344,107.48629760742188,2752953,MMM
2020-06-24,130.67726135253906,131.04515075683594,126.84782409667967,127.27424621582033,103.6591567993164,3639189,MMM
2020-06-25,127.13211059570312,129.64047241210938,125.50167083740234,129.32273864746094,105.32756805419922,2464597,MMM
2020-06-26,129.26422119140625,129.4147186279297,126.69732666015624,127.52508544921876,103.86346435546876,3380374,MMM
2020-06-29,128.67892456054688,130.8612060546875,128.3277587890625,130.07525634765625,105.94046020507812,2565540,MMM
2020-06-30,129.52340698242188,131.02842712402344,128.80435180664062,130.42642211914062,106.2264633178711,3518154,MMM
2020-07-01,130.7190704345703,131.93980407714844,129.8578643798828,129.95819091796875,105.84512329101562,1944218,MMM
2020-07-02,131.78929138183594,132.84280395507812,130.81939697265625,131.30435180664062,106.94149780273438,2371429,MMM
2020-07-06,132.83444213867188,133.74581909179688,131.31271362304688,132.1906280517578,107.66333770751952,2511002,MMM
2020-07-07,130.50167846679688,131.35450744628906,129.33946228027344,129.4481658935547,105.42971801757812,1879753,MMM
2020-07-08,129.65719604492188,130.10032653808594,128.65383911132812,129.24749755859375,105.26628875732422,1987752,MMM
2020-07-09,128.69564819335938,129.3645477294922,126.28762817382812,126.63043212890624,103.13479614257812,2619240,MMM
2020-07-10,126.8311004638672,128.1354522705078,126.24581909179688,127.8010025024414,104.0881805419922,2337582,MMM
2020-07-13,129.05519104003906,131.21237182617188,128.8963165283203,129.4314422607422,105.41610717773438,2652489,MMM
2020-07-14,129.4314422607422,133.1354522705078,128.69564819335938,132.55853271484375,107.96297454833984,3825884,MMM
2020-07-15,133.76254272460938,134.93310546875,133.1521759033203,133.2190704345703,108.5009536743164,4152871,MMM
2020-07-16,133.1521759033203,134.54013061523438,132.14047241210938,134.19732666015625,109.2977066040039,2154594,MMM
2020-07-17,134.49832153320312,135.0836181640625,133.36956787109375,133.6371307373047,108.8414535522461,3051833,MMM
2020-07-20,132.81771850585938,132.83444213867188,130.744140625,130.744140625,106.48523712158205,2140960,MMM
2020-07-21,131.27090454101562,133.4698944091797,131.26254272460938,131.93980407714844,107.45903778076172,3297611,MMM
2020-07-22,131.63043212890625,133.72073364257812,131.28762817382812,132.70066833496094,108.0787353515625,2271922,MMM
2020-07-23,132.94314575195312,133.4866180419922,132.40802001953125,133.1856231689453,108.47371673583984,3223340,MMM
2020-07-24,133.82107543945312,135.11705017089844,132.7090301513672,133.64549255371094,108.84825134277344,3019541,MMM
2020-07-27,133.38629150390625,136.6053466796875,133.2190704345703,136.48829650878906,111.16358184814452,3825406,MMM
2020-07-28,129.99163818359375,131.6722412109375,128.59532165527344,129.8745880126953,105.77704620361328,9255605,MMM
2020-07-29,130.85284423828125,131.71405029296875,129.53176879882812,130.64381408691406,106.40352630615234,3973949,MMM
2020-07-30,129.02174377441406,129.3645477294922,126.55518341064452,127.19063568115234,103.59107208251952,3723148,MMM
2020-07-31,126.82273864746094,126.88127136230467,124.41471862792967,125.81103515625,102.46744537353516,3906614,MMM
2020-08-03,126.32942962646484,126.60535430908205,124.84114074707033,125.76087188720705,102.42658233642578,2708820,MMM
2020-08-04,125.3344497680664,126.45484924316406,125.13378143310548,126.42976379394533,102.97137451171876,2314858,MMM
2020-08-05,127.22408294677734,129.93310546875,127.17391204833984,129.89129638671875,105.79063415527344,3162702,MMM
2020-08-06,130.37625122070312,130.844482421875,129.3311004638672,130.43478393554688,106.23326873779295,3451417,MMM
2020-08-07,130.42642211914062,132.45819091796875,129.65719604492188,132.38294982910156,107.8199691772461,2612423,MMM
2020-08-10,132.56689453125,135.11705017089844,132.56689453125,134.9832763671875,109.93782043457033,2718269,MMM
2020-08-11,137.23243713378906,139.3311004638672,136.32107543945312,136.6053466796875,111.25891876220705,4502342,MMM
2020-08-12,137.95986938476562,138.75418090820312,136.58026123046875,137.3411407470703,111.8582000732422,2486723,MMM
2020-08-13,138.3946533203125,140.04180908203125,137.75083923339844,138.67892456054688,112.9477767944336,3449264,MMM
2020-08-14,137.63377380371094,139.0468292236328,137.55853271484375,138.8795928955078,113.11119079589844,1922331,MMM
2020-08-17,138.1020050048828,139.1053466796875,136.8311004638672,137.71739196777344,112.16464233398438,2473448,MMM
2020-08-18,137.4832763671875,138.3277587890625,136.92308044433594,137.44146728515625,111.93991088867188,1816844,MMM
2020-08-19,137.90969848632812,138.5367889404297,136.93980407714844,137.09866333007812,111.66073608398438,2407309,MMM
2020-08-20,136.30435180664062,136.83946228027344,135.76922607421875,136.26254272460938,110.97972106933594,2380399,MMM
2020-08-21,134.55685424804688,136.02842712402344,134.3979949951172,135.2090301513672,111.32262420654295,2398698,MMM
2020-08-24,135.07525634765625,137.08193969726562,134.7407989501953,136.73077392578125,112.57554626464844,3114862,MMM
2020-08-25,137.84280395507812,138.1688995361328,135.80267333984375,136.37123107910156,112.27953338623048,2318446,MMM
2020-08-26,136.17892456054688,137.76756286621094,135.1923065185547,137.04013061523438,112.83025360107422,2994066,MMM
2020-08-27,137.54180908203125,138.2608642578125,136.43812561035156,137.1906280517578,112.95416259765624,2781776,MMM
2020-08-28,137.6588592529297,138.93812561035156,137.05685424804688,138.51170349121094,114.04186248779295,3643375,MMM
2020-08-31,138.09364318847656,138.5869598388672,135.52674865722656,136.30435180664062,112.2244644165039,3445796,MMM
2020-09-01,135.59364318847656,138.41973876953125,135.15049743652344,137.7926483154297,113.4498519897461,3469716,MMM
2020-09-02,138.09364318847656,142.14047241210938,138.07691955566406,141.73077392578125,116.69222259521484,4716665,MMM
2020-09-03,142.14047241210938,142.49163818359375,137.95150756835938,139.05519104003906,114.48934173583984,4163635,MMM
2020-09-04,140.6187286376953,141.3963165283203,137.04013061523438,138.6036834716797,114.11759948730467,3907332,MMM
2020-09-08,138.44480895996094,138.4866180419922,135.35116577148438,136.4297637939453,112.32772827148438,3425224,MMM
2020-09-09,137.12374877929688,139.9163818359375,137.12374877929688,138.54515075683594,114.0693817138672,3255153,MMM
2020-09-10,138.9966583251953,139.35618591308594,136.07859802246094,136.4130401611328,112.31395721435548,2456823,MMM
2020-09-11,136.655517578125,139.3812713623047,136.33779907226562,138.93812561035156,114.39293670654295,2031406,MMM
2020-09-14,140.18394470214844,141.66387939453125,139.155517578125,140.85284423828125,115.9693832397461,2707983,MMM
2020-09-15,142.03176879882812,142.08193969726562,138.93812561035156,139.27256774902344,114.66831970214844,2459335,MMM
2020-09-16,140.35952758789062,143.06019592285156,140.05853271484375,141.73077392578125,116.69222259521484,3506313,MMM
2020-09-17,140.46823120117188,144.81605529785156,139.7909698486328,144.13043212890625,118.66796875,3296296,MMM
2020-09-18,143.8628692626953,144.4648895263672,141.69732666015625,141.76422119140625,116.71978759765624,4885062,MMM
2020-09-21,138.77926635742188,139.35618591308594,133.47825622558594,134.9163818359375,111.08170318603516,4678393,MMM
2020-09-22,134.66555786132812,136.8478240966797,134.13043212890625,135.73577880859375,111.7563247680664,2516145,MMM
2020-09-23,135.88629150390625,137.3244171142578,133.04347229003906,133.36956787109375,109.80814361572266,2688847,MMM
2020-09-24,133.277587890625,135.41806030273438,132.16555786132812,134.13043212890625,110.43458557128906,1877361,MMM
2020-09-25,133.2023468017578,134.59866333007812,132.82608032226562,134.00502014160156,110.33132934570312,2330884,MMM
2020-09-28,135.45150756835938,137.2407989501953,134.89129638671875,135.16722106933594,111.28822326660156,2509806,MMM
2020-09-29,135.1755828857422,135.40969848632812,132.7592010498047,133.6204071044922,110.01464080810548,2400013,MMM
2020-09-30,134.55685424804688,136.37123107910156,132.61705017089844,133.9297637939453,110.26939392089844,3656052,MMM
2020-10-01,134.33946228027344,135.36788940429688,131.87290954589844,132.76756286621094,109.31248474121094,2378964,MMM
2020-10-02,130.8277587890625,135.40133666992188,130.64381408691406,134.08026123046875,110.3932876586914,2115246,MMM
2020-10-05,135.66053771972656,136.7056884765625,135.25083923339844,136.07859802246094,112.03858184814452,1742572,MMM
2020-10-06,136.655517578125,138.54515075683594,135.3093719482422,135.64381408691406,111.68061065673828,2418192,MMM
2020-10-07,138.04347229003906,140.2592010498047,137.466552734375,139.2056884765625,114.61324310302734,2577858,MMM
2020-10-08,139.88294982910156,140.59364318847656,138.90467834472656,140.2257537841797,115.453125,2275510,MMM
2020-10-09,141.20401000976562,142.54180908203125,140.42642211914062,141.55519104003906,116.54767608642578,2410538,MMM
2020-10-12,141.69732666015625,142.65049743652344,140.5685577392578,141.01170349121094,116.10020446777344,1834186,MMM
2020-10-13,140.7190704345703,141.68060302734375,138.79598999023438,139.32273864746094,114.70960235595705,1884059,MMM
2020-10-14,139.64047241210938,141.755859375,139.45652770996094,140.80267333984375,115.9281005859375,1716619,MMM
2020-10-15,138.83779907226562,141.87290954589844,138.62876892089844,141.37123107910156,116.39620971679688,1959168,MMM
2020-10-16,142.09030151367188,143.87123107910156,141.48829650878906,142.95150756835938,117.6973114013672,2964406,MMM
2020-10-19,142.99331665039062,144.1053466796875,141.19564819335938,141.76422119140625,116.71978759765624,2284240,MMM
2020-10-20,142.55853271484375,144.8076934814453,142.13211059570312,142.93478393554688,117.6835479736328,2168348,MMM
2020-10-21,142.42474365234375,143.90467834472656,141.3628692626953,141.4464874267578,116.45818328857422,1807276,MMM
2020-10-22,141.83946228027344,142.96823120117188,140.7943115234375,142.73411560058594,117.51831817626952,1989187,MMM
2020-10-23,143.74581909179688,143.9632110595703,141.32107543945312,141.97325134277344,116.89187622070312,2556450,MMM
2020-10-26,140.20066833496094,140.54347229003906,137.4498291015625,138.9297637939453,114.38607025146484,3993205,MMM
2020-10-27,137.54180908203125,137.94314575195312,134.32273864746094,134.64047241210938,110.85453033447266,4657702,MMM
2020-10-28,133.6204071044922,136.16220092773438,132.2073516845703,132.5501708984375,109.1334991455078,3665860,MMM
2020-10-29,132.19898986816406,133.9297637939453,130.54347229003906,132.50836181640625,109.09908294677734,3206356,MMM
2020-10-30,132.38294982910156,133.74581909179688,131.27090454101562,133.74581909179688,110.117919921875,2672462,MMM
2020-11-02,135.61036682128906,136.6387939453125,134.55685424804688,136.23745727539062,112.16938018798828,2531454,MMM
2020-11-03,137.84280395507812,139.48995971679688,136.90635681152344,138.38629150390625,113.9385986328125,2268692,MMM
2020-11-04,136.07859802246094,138.21070861816406,133.69564819335938,133.9130401611328,110.25558471679688,3756516,MMM
2020-11-05,135.5852813720703,137.466552734375,135.46823120117188,136.45484924316406,112.3483657836914,2605486,MMM
2020-11-06,136.83946228027344,137.3745880126953,135.09197998046875,136.30435180664062,112.2244644165039,2015260,MMM
2020-11-09,145.59364318847656,146.68060302734375,136.4130401611328,136.64715576171875,112.5067138671875,5284048,MMM
2020-11-10,138.1187286376953,141.5301055908203,137.00668334960938,141.42140197753906,116.43751525878906,4186478,MMM
2020-11-11,142.75083923339844,142.7592010498047,140.13377380371094,141.4799346923828,116.4857177734375,3449742,MMM
2020-11-12,140.59364318847656,141.4632110595703,138.44480895996094,139.67391967773438,114.99874877929688,2651173,MMM
2020-11-13,140.40133666992188,142.3578643798828,139.86622619628906,141.9648895263672,116.88500213623048,2167272,MMM
2020-11-16,144.3311004638672,145.39297485351562,142.2909698486328,145.36788940429688,119.6868133544922,2911423,MMM
2020-11-17,144.68228149414062,145.90301513671875,142.85952758789062,145.18394470214844,119.53536224365234,3097520,MMM
2020-11-18,145.90301513671875,146.0702362060547,143.25250244140625,143.31103515625,117.99333190917967,3128497,MMM
2020-11-19,142.61705017089844,143.71237182617188,141.55519104003906,143.4866180419922,119.36225128173828,3571256,MMM
2020-11-20,143.3946533203125,144.60702514648438,142.94314575195312,144.55685424804688,120.25251770019533,3177652,MMM
2020-11-23,145.28428649902344,146.20401000976562,145.02508544921875,145.6020050048828,121.12196350097656,2468903,MMM
2020-11-24,146.32107543945312,148.17726135253906,146.23745727539062,148.06019592285156,123.16687774658205,3690856,MMM
2020-11-25,147.85952758789062,148.277587890625,146.69732666015625,148.09364318847656,123.19467163085938,2454431,MMM
2020-11-27,148.67892456054688,150.1923065185547,146.7976531982422,147.90133666992188,123.03472137451172,1515452,MMM
2020-11-30,146.9648895263672,147.15719604492188,144.3979949951172,144.42308044433594,120.14127349853516,7344995,MMM
2020-12-01,145.6688995361328,146.8979949951172,142.14883422851562,142.57525634765625,118.60411834716795,4616082,MMM
2020-12-02,142.3578643798828,144.2976531982422,142.3244171142578,143.68728637695312,119.5291519165039,2896473,MMM
2020-12-03,143.01004028320312,144.97491455078125,143.01004028320312,143.67056274414062,119.51527404785156,2843849,MMM
2020-12-04,143.92140197753906,144.78260803222656,143.4281005859375,144.19732666015625,119.95346069335938,3185666,MMM
2020-12-07,143.57859802246094,144.23077392578125,141.45484924316406,142.26588439941406,118.34673309326172,3022053,MMM
2020-12-08,141.92308044433594,144.50668334960938,141.88963317871094,144.19732666015625,119.95346069335938,2070037,MMM
2020-12-09,144.37290954589844,146.85618591308594,143.75418090820312,146.56353759765625,121.92183685302734,3337916,MMM
