,open,high,low,close,adjclose,volume,ticker
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,35.89835357666016,129756800,AAPL
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.6330680847168,114843600,AAPL
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.080604553222656,122278800,AAPL
2019-01-17,38.54999923706055,39.415000915527344,38.31499862670898,38.96500015258789,37.300777435302734,119284800,AAPL
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.53052520751953,135004000,AAPL
2019-01-22,39.102500915527344,39.182498931884766,38.15499877929688,38.32500076293945,36.688106536865234,121576000,AAPL
2019-01-23,38.53749847412109,38.78499984741211,37.92499923706055,38.47999954223633,36.83649063110352,92522400,AAPL
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.54452133178711,101766000,AAPL
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.43999862670898,37.755489349365234,134142000,AAPL
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.40607452392578,104768400,AAPL
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.01837158203125,166348800,AAPL
2019-01-30,40.8125,41.53749847412109,40.057498931884766,41.3125,39.54801177978516,244439200,AAPL
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.83280563354492,162958400,AAPL
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.85194778442383,130672400,AAPL
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,40.98394775390625,125982000,AAPL
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.68514251708984,144406400,AAPL
2019-02-06,43.66249847412109,43.89250183105469,43.212501525878906,43.560001373291016,41.69952774047852,112958400,AAPL
2019-02-07,43.09999847412109,43.48500061035156,42.584999084472656,42.73500061035156,40.90975570678711,126966800,AAPL
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,40.95782470703125,95280000,AAPL
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.722286224365234,83973600,AAPL
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.07319259643555,89134000,AAPL
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.90254974365234,89960800,AAPL
2019-02-14,42.4275016784668,42.81499862670898,42.345001220703125,42.70000076293945,41.05155944824219,87342800,AAPL
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,40.96022033691406,98507200,AAPL
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.08280563354492,75891200,AAPL
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.34718704223633,104457600,AAPL
2019-02-21,42.95000076293945,43.09249877929688,42.57500076293945,42.76499938964844,41.11404800415039,68998800,AAPL
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.573123931884766,75652800,AAPL
2019-02-25,43.540000915527344,43.96749877929688,43.48749923706055,43.557498931884766,41.87596130371094,87493600,AAPL
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.89999771118164,68280800,AAPL
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.71749877929688,42.0297737121582,111341600,AAPL
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.28749847412109,41.61638259887695,112861600,AAPL
2019-03-01,43.56999969482422,43.78749847412109,43.22249984741211,43.74250030517578,42.05380630493164,103544800,AAPL
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.26533126831055,109744800,AAPL
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.18841552734375,78949600,AAPL
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.94565963745117,83241600,AAPL
2019-03-07,43.46749877929688,43.61000061035156,43.005001068115234,43.125,41.46015167236328,99185600,AAPL
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.55870056152344,95997600,AAPL
2019-03-11,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,42.99838638305664,128044000,AAPL
2019-03-12,45.0,45.66749954223633,44.84249877929688,45.227500915527344,43.48149108886719,129870400,AAPL
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.673770904541016,124130000,AAPL
2019-03-14,45.97499847412109,46.025001525878906,45.63999938964844,45.932498931884766,44.15927505493164,94318000,AAPL
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.52999877929688,44.73370361328125,156171600,AAPL
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.19036483764648,104879200,AAPL
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.832252502441406,126585600,AAPL
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.22401809692383,124140800,AAPL
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.88962936401367,204136800,AAPL
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.91862106323242,169630800,AAPL
2019-03-25,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.3634147644043,175381200,AAPL
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.89473342895508,199202000,AAPL
2019-03-27,47.1875,47.43999862670898,46.63750076293945,47.11750030517578,45.29851531982422,119393600,AAPL
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.35860824584961,83121600,AAPL
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.65423583984375,94256000,AAPL
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,45.96428680419922,111448000,AAPL
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.63246154785156,91062800,AAPL
2019-04-03,48.3125,49.125,48.28749847412109,48.837501525878906,46.952125549316406,93087200,AAPL
2019-04-04,48.6974983215332,49.09249877929688,48.28499984741211,48.92250061035156,47.03384780883789,76457200,AAPL
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.34869766235352,74106400,AAPL
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.0937728881836,103526800,AAPL
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,47.94955825805664,143072800,AAPL
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.15499877929688,48.21875762939453,86781200,AAPL
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.81737518310547,83603200,AAPL
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.71749877929688,47.79814529418945,111042800,AAPL
2019-04-15,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,47.884674072265625,70146400,AAPL
2019-04-16,49.8650016784668,50.34249877929688,49.63999938964844,49.8125,47.88948059082031,102785600,AAPL
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.82203674316406,115627200,AAPL
2019-04-18,50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,48.99748992919922,96783200,AAPL
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.15852355957031,77758000,AAPL
2019-04-23,51.10749816894531,51.9375,50.97499847412109,51.869998931884766,49.8675537109375,93292000,AAPL
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.790645599365234,70162400,AAPL
2019-04-25,51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,49.33877944946289,74172800,AAPL
2019-04-26,51.22499847412109,51.25,50.52999877929688,51.07500076293945,49.10324096679688,74596400,AAPL
2019-04-29,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,49.17775344848633,88818800,AAPL
2019-04-30,50.76499938964844,50.84999847412109,49.77750015258789,50.16749954223633,48.23078536987305,186139600,AAPL
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.59820938110352,259309200,AAPL
2019-05-02,52.459999084472656,53.16249847412109,52.032501220703125,52.28749847412109,50.2689323425293,127985200,AAPL
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.89384841918945,83569600,AAPL
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.10789489746094,129772400,AAPL
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.75713348388672,155054800,AAPL
2019-05-08,50.47499847412109,51.334999084472656,50.4375,50.72499847412109,48.76675033569336,105358000,AAPL
2019-05-09,50.09999847412109,50.41999816894531,49.165000915527344,50.18000030517578,48.242794036865234,139634400,AAPL
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.574462890625,164834800,AAPL
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.80946731567383,229722400,AAPL
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.51881790161133,146118800,AAPL
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.06409454345703,106178800,AAPL
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.86141586303711,132125600,AAPL
2019-05-17,46.73249816894531,47.72499847412109,46.68999862670898,47.25,45.6008415222168,131516400,AAPL
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.1749153137207,154449200,AAPL
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.02177429199219,113459200,AAPL
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.10011672973633,118994400,AAPL
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.34734344482422,146118800,AAPL
2019-05-24,45.04999923706055,45.53499984741211,44.65499877929688,44.74250030517578,43.18085861206055,94858800,AAPL
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.0023193359375,111792800,AAPL
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.7972297668457,113924800,AAPL
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.01921463012695,84873600,AAPL
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.23989868164063,108174400,AAPL
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.81284332275391,161584400,AAPL
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.34251403808594,123872000,AAPL
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.04221725463867,119093600,AAPL
2019-06-06,45.77000045776367,46.36750030517578,45.53749847412109,46.30500030517578,44.6888313293457,90105200,AAPL
2019-06-07,46.62749862670898,47.97999954223633,46.442501068115234,47.53749847412109,45.87831115722656,122737600,AAPL
2019-06-10,47.95249938964844,48.84249877929688,47.90499877929688,48.14500045776367,46.46460723876953,104883600,AAPL
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.00263977050781,107731600,AAPL
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.85305404663086,73012800,AAPL
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.53749847412109,46.84340286254883,86698400,AAPL
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.503204345703125,75046000,AAPL
2019-06-17,48.22499847412109,48.7400016784668,48.04249954223633,48.47249984741211,46.78067779541016,58676400,AAPL
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.8808708190918,106204000,AAPL
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.46749877929688,47.740943908691406,84496800,AAPL
2019-06-20,50.09249877929688,50.15250015258789,49.50749969482422,49.8650016784668,48.12457656860352,86056000,AAPL
2019-06-21,49.70000076293945,50.212501525878906,49.53749847412109,49.69499969482422,47.96049499511719,191202400,AAPL
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.91225051879883,72881600,AAPL
2019-06-25,49.60749816894531,49.81499862670898,48.8224983215332,48.89250183105469,47.18601989746094,84281200,AAPL
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.20660018920898,104270000,AAPL
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.1921272277832,83598800,AAPL
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.75301742553711,124442400,AAPL
2019-07-01,50.79249954223633,51.122501373291016,50.16249847412109,50.38750076293945,48.62883758544922,109012000,AAPL
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.913536071777344,67740800,AAPL
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.31887435913086,45448000,AAPL
2019-07-05,50.837501525878906,51.27000045776367,50.72499847412109,51.057498931884766,49.27545547485352,69062000,AAPL
2019-07-08,50.20249938964844,50.34999847412109,49.602500915527344,50.005001068115234,48.25968933105469,101354400,AAPL
2019-07-09,49.79999923706055,50.37749862670898,49.70249938964844,50.310001373291016,48.55404281616211,82312000,AAPL
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.03416442871094,71588400,AAPL
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.67708587646485,80767200,AAPL
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.051063537597656,70380800,AAPL
2019-07-15,51.022499084472656,51.46749877929688,51.0,51.3025016784668,49.511905670166016,67789600,AAPL
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.34059143066406,67467200,AAPL
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.06312942504883,56430000,AAPL
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.62047576904297,74162400,AAPL
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.879764556884766,83717200,AAPL
2019-07-22,50.91249847412109,51.807498931884766,50.90250015258789,51.80500030517578,49.99686050415039,89111600,AAPL
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.387725830078125,73420800,AAPL
2019-07-24,51.91749954223633,52.28749847412109,51.79249954223633,52.16749954223633,50.3467025756836,59966400,AAPL
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,49.94861602783203,55638400,AAPL
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.122318267822266,70475600,AAPL
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.59038543701172,86693600,AAPL
2019-07-30,52.18999862670898,52.540000915527344,51.82749938964844,52.19499969482422,50.37324905395508,135742800,AAPL
2019-07-31,54.10499954223633,55.34249877929688,52.82500076293945,53.2599983215332,51.40107727050781,277125600,AAPL
2019-08-01,53.47499847412109,54.50749969482422,51.685001373291016,52.10749816894531,50.288795471191406,216071600,AAPL
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.22478103637695,163448400,AAPL
2019-08-05,49.497501373291016,49.66249847412109,48.14500045776367,48.334999084472656,46.6479721069336,209572000,AAPL
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.531036376953125,143299200,AAPL
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.02323532104492,133457600,AAPL
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.08243179321289,108038000,AAPL
2019-08-09,50.32500076293945,50.68999862670898,49.8224983215332,50.247501373291016,48.67798614501953,98478800,AAPL
2019-08-12,49.90499877929688,50.51250076293945,49.78749847412109,50.119998931884766,48.55445861816406,89927600,AAPL
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.610652923583984,188874000,AAPL
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.10422897338867,146189600,AAPL
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.8596076965332,108909600,AAPL
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.0124397277832,110481600,AAPL
2019-08-19,52.65499877929688,53.182498931884766,52.50749969482422,52.587501525878906,50.94488143920898,97654400,AAPL
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,50.94731140136719,107537200,AAPL
2019-08-21,53.247501373291016,53.41249847412109,52.900001525878906,53.15999984741211,51.49949264526367,86141600,AAPL
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.45590591430664,89014800,AAPL
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.07759094238281,187272000,AAPL
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.01002502441406,104174400,AAPL
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.44572448730469,103493200,AAPL
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.77751541137695,63755200,AAPL
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.25249862670898,50.62033462524414,83962000,AAPL
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.554954528808594,84573600,AAPL
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.81868743896485,80092000,AAPL
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.6639404296875,76752400,AAPL
2019-09-05,53.0,53.49250030517578,52.87749862670898,53.31999969482422,51.65449905395508,95654800,AAPL
2019-09-06,53.51250076293945,53.60499954223633,53.12749862670898,53.31499862670898,51.64965057373047,77449200,AAPL
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.87004470825195,109237600,AAPL
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.48279571533203,127111600,AAPL
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.151485443115234,177158400,AAPL
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.030399322509766,128906800,AAPL
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,52.97928237915039,159053200,AAPL
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.97499847412109,53.25779724121094,84632400,AAPL
2019-09-17,54.9900016784668,55.20500183105469,54.77999877929688,55.17499923706055,53.45154571533203,73274800,AAPL
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,53.9528923034668,101360000,AAPL
2019-09-19,55.50249862670898,55.93999862670898,55.09249877929688,55.2400016784668,53.5145263671875,88242400,AAPL
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.73225402832031,221652400,AAPL
2019-09-23,54.73749923706055,54.959999084472656,54.41249847412109,54.68000030517578,52.972015380859375,76662000,AAPL
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.72013473510742,124763200,AAPL
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.53147888183594,87613600,AAPL
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.2553825378418,75334000,AAPL
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,52.99624252319336,101408000,AAPL
2019-09-30,55.22499847412109,56.14500045776367,55.1974983215332,55.99250030517578,54.24352645874024,103909600,AAPL
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.3936767578125,139223200,AAPL
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.03014373779297,138449200,AAPL
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.48062515258789,114426000,AAPL
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.75249862670898,54.97978591918945,138478800,AAPL
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,54.99188995361328,122306000,AAPL
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.09999847412109,54.3476676940918,111820000,AAPL
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,54.9846305847168,74770400,AAPL
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.72573471069336,113013600,AAPL
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.20794296264648,166795600,AAPL
2019-10-14,58.72499847412109,59.532501220703125,58.66749954223633,58.96749877929688,57.12560272216797,96427600,AAPL
2019-10-15,59.09749984741211,59.41249847412109,58.720001220703125,58.83000183105469,56.99238967895508,87360000,AAPL
2019-10-16,58.34249877929688,58.810001373291016,58.29999923706055,58.59249877929688,56.76231002807617,73903200,AAPL
2019-10-17,58.772499084472656,59.03749847412109,58.380001068115234,58.81999969482422,56.982696533203125,67585200,AAPL
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.256378173828125,97433600,AAPL
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.12749862670898,58.249359130859375,87247200,AAPL
2019-10-22,60.290000915527344,60.54999923706055,59.90499877929688,59.9900016784668,58.116153717041016,82293600,AAPL
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.8960075378418,75828800,AAPL
2019-10-24,61.12749862670898,61.20000076293945,60.45249938964844,60.89500045776367,58.99288940429688,69275200,AAPL
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.719459533691406,73477200,AAPL
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.31767654418945,96572800,AAPL
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,58.922645568847656,142839600,AAPL
2019-10-30,61.18999862670898,61.32500076293945,60.3025016784668,60.81499862670898,58.91538619995117,124522000,AAPL
2019-10-31,61.810001373291016,62.29249954223633,59.31499862670898,62.18999862670898,60.24744415283203,139162000,AAPL
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,61.957305908203125,151125200,AAPL
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.36418151855469,103272000,AAPL
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.27458190917969,79897600,AAPL
2019-11-06,64.19249725341797,64.37249755859375,63.84249877929688,64.30999755859375,62.30121612548828,75864400,AAPL
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.02024841308594,94940400,AAPL
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.19272232055664,69986400,AAPL
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.69313430786133,81821200,AAPL
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.63483428955078,87388800,AAPL
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.24456024169922,102734400,AAPL
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.800025939941406,89182800,AAPL
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.55792236328125,100206400,AAPL
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.88343811035156,86703200,AAPL
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.68669128417969,76167200,AAPL
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,63.9336166381836,106234400,AAPL
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.6469841003418,121395200,AAPL
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.59111022949219,65325200,AAPL
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.70609283447266,84020400,AAPL
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.20083618164062,105207600,AAPL
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.06317901611328,65235600,AAPL
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,64.91987609863281,46617600,AAPL
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.16925048828125,94487200,AAPL
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.02510452270508,114430400,AAPL
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.58137512207031,67181600,AAPL
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.51419067382812,74424400,AAPL
